Seed,Model,InDomain_Acc,InDomain_Prec,InDomain_Rec,InDomain_F1,InDomain_AUC,CICIDS2017_Acc,CICIDS2017_Prec,CICIDS2017_Rec,CICIDS2017_F1,CICIDS2017_AUC,CSECIC2018_Acc,CSECIC2018_Prec,CSECIC2018_Rec,CSECIC2018_F1,CSECIC2018_AUC
123,RandomForest,0.9838871802732082,0.9708789815378372,0.9921629809698311,0.9814055969063589,0.9991062906402481,0.49444933715282524,0.212732494349621,0.5799503627749504,0.3112828444899605,0.6570516828411443,0.47946610790169103,0.20009911901688074,0.6921136656799728,0.3104446319028293,0.6693555832325415
123,XGBoost,0.9840349024089815,0.9707837715218444,0.9926216953773509,0.9815812875928047,0.9991643864217583,0.6233628414871997,0.20752394657500997,0.32351527671677016,0.25285200812626973,0.5580359140864581,0.5552970277786351,0.20268726480048618,0.5544918829721621,0.2968609039071021,0.43648152218776676
123,LightGBM,0.9829897405310666,0.9677359090748436,0.9934302767058604,0.9804147745365214,0.99892399277251,0.6207066483958452,0.248106045814166,0.4557335657388379,0.32129550847746907,0.5884491320807287,0.5165919697986988,0.18702053170846805,0.5543270499065764,0.2796813321709785,0.550951195420951
123,1D-CNN,0.9233955210204157,0.868463339821449,0.9678459341576371,0.9154653024104094,0.979336037703122,0.7049771031845703,0.20051933811371908,0.16658776356326416,0.18198540935305918,0.5183957738981348,0.7578134784308674,0.35645852618144364,0.5345558149139357,0.4277079933678527,0.6764042708865949
123,LSTM,0.9424883293959275,0.949124151374605,0.9148449830379334,0.9316693631183474,0.9887327571414584,0.6250182372613833,0.27397011995266135,0.5475624320805672,0.3652094973653979,0.5936323486364135,0.5577162440599958,0.22927565188300306,0.6827804026948205,0.3432791682815077,0.7070756722166036
