Seed,Model,InDomain_F1,InDomain_AUC,CICIDS2017_F1,CICIDS2017_AUC,CSECIC2018_F1,CSECIC2018_AUC
2024,RandomForest,0.9814272851509217,0.9991161097592335,0.3001697910018162,0.6514818047969158,0.30193777263226584,0.6970988648523675
2024,XGBoost,0.9813634052732612,0.9991586211773429,0.34665312258444814,0.6170696969419012,0.28023703881703727,0.41932453114103435
2024,LightGBM,0.9801605056003109,0.9989109203577643,0.23666862685093853,0.548642362799026,0.2434635385815229,0.5188393675864401
2024,1D-CNN,0.8909756553053393,0.9835495547984662,0.3377692611862986,0.6640161122452626,0.45345397505561136,0.79391467027438
2024,LSTM,0.9273664291699965,0.9866313080321396,0.2495671830711988,0.2974278467283796,0.3004972262173824,0.44389506466803724
